timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue,cloud_provider,cloud_region
2025-12-26T16:46:34,holtwinters_lightweight,cafdd09a-03b7-4571-a13d-9d18ccc469a7,ES_Wind_Offshore,0.2407235999999102,2.904569406558469e-06,1.2065993556757845e-05,360.0,23.2814552319922,10.0,2.399435999977868e-05,1.5519456860180192e-06,6.653808333390366e-07,2.6211686519135736e-05,0.0,Austria,AUT,vienna,Windows-10-10.0.26200-SP0,3.11.3,3.2.0,16,AMD Ryzen 7 6800H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3060 Laptop GPU,16.3191,48.1968,15.192100524902344,machine,N,1.0,0.0,,
2025-12-26T16:46:40,holtwinters_lightweight,218de2e5-2b34-4629-9208-d3384aa97638,ES_Wind_Onshore,0.3176414000045042,3.708401658998452e-06,1.167480579970327e-05,360.0,18.500412181683533,10.0,3.101159999932861e-05,1.5938901640200065e-06,8.602144444416303e-07,3.3465704607790244e-05,0.0,Austria,AUT,vienna,Windows-10-10.0.26200-SP0,3.11.3,3.2.0,16,AMD Ryzen 7 6800H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3060 Laptop GPU,16.3191,48.1968,15.192100524902344,machine,N,1.0,0.0,,
2025-12-26T16:46:47,holtwinters_lightweight,402e5183-8569-4610-8a2a-ef16b1996f74,FI_Solar,1.803305100009311,2.15686469887329e-05,1.19606199686462e-05,360.0,18.74652266893889,10.0,0.0001802495800002,9.386396398025632e-06,5.0058222222206605e-06,0.0001946417986204,0.0,Austria,AUT,vienna,Windows-10-10.0.26200-SP0,3.11.3,3.2.0,16,AMD Ryzen 7 6800H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3060 Laptop GPU,16.3191,48.1968,15.192100524902344,machine,N,1.0,0.0,,
2025-12-26T16:46:53,holtwinters_lightweight,3f89daa5-9d41-41bf-a854-b97f3702c41a,FI_Wind_Onshore,0.316617500007851,3.757140647456672e-06,1.186649710569854e-05,360.0,17.204331209122497,10.0,3.152436000091256e-05,1.5066678719644069e-06,8.74511666673546e-07,3.390553953955052e-05,0.0,Austria,AUT,vienna,Windows-10-10.0.26200-SP0,3.11.3,3.2.0,16,AMD Ryzen 7 6800H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3060 Laptop GPU,16.3191,48.1968,15.192100524902344,machine,N,1.0,0.0,,
2025-12-26T16:47:00,holtwinters_lightweight,94dd45fe-f5df-490c-ac04-3e40c12506a8,FR_Solar,1.7317635999934282,2.0661412507962942e-05,1.1930850439425654e-05,360.0,18.482050229843782,10.0,0.0001727854199998,8.870840429997529e-06,4.7983880555370384e-06,0.0001864546484853,0.0,Austria,AUT,vienna,Windows-10-10.0.26200-SP0,3.11.3,3.2.0,16,AMD Ryzen 7 6800H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3060 Laptop GPU,16.3191,48.1968,15.192100524902344,machine,N,1.0,0.0,,
2025-12-26T16:47:05,holtwinters_lightweight,a5307aa4-b1fb-4561-9489-86e04ae75c5d,FR_Wind_Offshore,0.4522131999983685,5.370999186500969e-06,1.1877139337198357e-05,360.0,16.58859603723145,10.0,4.5136820001062e-05,2.080001664073184e-06,1.2526508333394304e-06,4.846947249847462e-05,0.0,Austria,AUT,vienna,Windows-10-10.0.26200-SP0,3.11.3,3.2.0,16,AMD Ryzen 7 6800H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3060 Laptop GPU,16.3191,48.1968,15.192100524902344,machine,N,1.0,0.0,,
2025-12-26T16:47:11,holtwinters_lightweight,439a03bf-ccfb-45b8-b5e9-39db9a694df9,FR_Wind_Onshore,0.3429984999966109,4.118385688067476e-06,1.2007007867696703e-05,360.0,21.148439089086946,10.0,3.420683000003919e-05,2.00972383002096e-06,9.489669444721788e-07,3.716552077453232e-05,0.0,Austria,AUT,vienna,Windows-10-10.0.26200-SP0,3.11.3,3.2.0,16,AMD Ryzen 7 6800H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3060 Laptop GPU,16.3191,48.1968,15.192100524902344,machine,N,1.0,0.0,,
2025-12-26T16:47:18,holtwinters_lightweight,93a3e6cf-5b66-490f-b504-9dc58f60990f,GR_Solar,1.7411604999942938,2.0870696540385613e-05,1.1986658633970856e-05,360.0,19.675290943330268,10.0,0.0001740011500005,9.51000760801568e-06,4.832131388886612e-06,0.0001883432889974,0.0,Austria,AUT,vienna,Windows-10-10.0.26200-SP0,3.11.3,3.2.0,16,AMD Ryzen 7 6800H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3060 Laptop GPU,16.3191,48.1968,15.192100524902344,machine,N,1.0,0.0,,
2025-12-26T16:47:24,holtwinters_lightweight,54ce720e-93d8-457b-a1fd-1a62817e8b28,GR_Wind_Onshore,0.3600048000080278,4.321287269470927e-06,1.200341570271998e-05,360.0,21.00362852190097,10.0,3.5905579999962354e-05,2.095001676027941e-06,9.959825000098338e-07,3.899656417600013e-05,0.0,Austria,AUT,vienna,Windows-10-10.0.26200-SP0,3.11.3,3.2.0,16,AMD Ryzen 7 6800H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3060 Laptop GPU,16.3191,48.1968,15.192100524902344,machine,N,1.0,0.0,,
2025-12-26T16:47:31,holtwinters_lightweight,0acd7a2e-63c1-43f0-9e72-a140902ce994,HR_Solar,1.962074199997005,2.3497481053676466e-05,1.1975837128744842e-05,360.0,19.31215369147539,10.0,0.0001960839000006,1.0519175082046583e-05,5.445088055542632e-06,0.0002120481631382,0.0,Austria,AUT,vienna,Windows-10-10.0.26200-SP0,3.11.3,3.2.0,16,AMD Ryzen 7 6800H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3060 Laptop GPU,16.3191,48.1968,15.192100524902344,machine,N,1.0,0.0,,
2025-12-26T16:47:37,holtwinters_lightweight,5932e66c-9e4a-426c-becf-d26f47568682,HR_Wind_Onshore,0.2786797000007937,3.336342823383931e-06,1.19719621607689e-05,360.0,20.02237341738002,10.0,2.7791459999571087e-05,1.5458345699603804e-06,7.708419444194685e-07,3.010813651395093e-05,0.0,Austria,AUT,vienna,Windows-10-10.0.26200-SP0,3.11.3,3.2.0,16,AMD Ryzen 7 6800H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3060 Laptop GPU,16.3191,48.1968,15.192100524902344,machine,N,1.0,0.0,,
2025-12-26T16:47:44,holtwinters_lightweight,e4e4fb4e-9c27-496a-9e47-2f2058d3b12d,HU_Solar,1.7687218000064604,2.1124126590284912e-05,1.1943159512257809e-05,360.0,18.423841424161,10.0,0.0001766814900009,9.042229455968886e-06,4.906596666680546e-06,0.0001906303161235,0.0,Austria,AUT,vienna,Windows-10-10.0.26200-SP0,3.11.3,3.2.0,16,AMD Ryzen 7 6800H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3060 Laptop GPU,16.3191,48.1968,15.192100524902344,machine,N,1.0,0.0,,
2025-12-26T16:47:50,holtwinters_lightweight,ae3ae7d0-53d6-4454-8f91-b6496692849d,HU_Wind_Onshore,0.8913934000011068,1.0658547847136277e-05,1.1957176087598408e-05,360.0,19.22608973664392,10.0,8.896440999960759e-05,4.751392689961165e-06,2.470060277765798e-06,9.618586296733454e-05,0.0,Austria,AUT,vienna,Windows-10-10.0.26200-SP0,3.11.3,3.2.0,16,AMD Ryzen 7 6800H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3060 Laptop GPU,16.3191,48.1968,15.192100524902344,machine,N,1.0,0.0,,
2025-12-26T16:47:57,holtwinters_lightweight,af18d6d9-a461-4eaa-873e-b09e7f5c0084,IE_Solar,1.762803999998141,2.1118988591053163e-05,1.1980338478398866e-05,360.0,19.531811183501496,10.0,0.0001761358499992,9.556396533993984e-06,4.891702777765911e-06,0.000190583949311,0.0,Austria,AUT,vienna,Windows-10-10.0.26200-SP0,3.11.3,3.2.0,16,AMD Ryzen 7 6800H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3060 Laptop GPU,16.3191,48.1968,15.192100524902344,machine,N,1.0,0.0,,
2025-12-26T16:48:02,holtwinters_lightweight,ca9fc82c-6a96-4861-82e4-9dec66390a69,IE_Wind_Onshore,0.3202452999976231,3.861426084623129e-06,1.2057713523513972e-05,360.0,23.191251263976056,10.0,3.1905999999435153e-05,2.055557200009161e-06,8.850847222169654e-07,3.484664192166128e-05,0.0,Austria,AUT,vienna,Windows-10-10.0.26200-SP0,3.11.3,3.2.0,16,AMD Ryzen 7 6800H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3060 Laptop GPU,16.3191,48.1968,15.192100524902344,machine,N,1.0,0.0,,
2025-12-26T16:48:09,holtwinters_lightweight,64ca1e6a-d6bd-40f7-a1ac-bae5c9550f3a,IT_Solar,1.89776890000212,2.2696906896449685e-05,1.1959784406006617e-05,360.0,18.71670626092175,10.0,0.00018969316,9.862507890034957e-06,5.267879166664595e-06,0.0002048235470567,0.0,Austria,AUT,vienna,Windows-10-10.0.26200-SP0,3.11.3,3.2.0,16,AMD Ryzen 7 6800H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3060 Laptop GPU,16.3191,48.1968,15.192100524902344,machine,N,1.0,0.0,,
2025-12-26T16:48:15,holtwinters_lightweight,a044f03f-e570-40de-bd5b-61b741c7344f,IT_Wind_Offshore,0.6867564999993192,8.215620873737824e-06,1.1962931364677244e-05,360.0,19.234298433490043,10.0,6.857278000097723e-05,3.663891820049336e-06,1.903501388894964e-06,7.414017320992152e-05,0.0,Austria,AUT,vienna,Windows-10-10.0.26200-SP0,3.11.3,3.2.0,16,AMD Ryzen 7 6800H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3060 Laptop GPU,16.3191,48.1968,15.192100524902344,machine,N,1.0,0.0,,
2025-12-26T16:48:21,holtwinters_lightweight,25735359-7f7e-4568-8978-bf376324e145,IT_Wind_Onshore,0.2822405999904731,3.336789210457496e-06,1.1822498997557851e-05,360.0,19.91054977769566,10.0,2.7803400000266265e-05,1.5380567860434624e-06,7.707080555620552e-07,3.011216484187178e-05,0.0,Austria,AUT,vienna,Windows-10-10.0.26200-SP0,3.11.3,3.2.0,16,AMD Ryzen 7 6800H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3060 Laptop GPU,16.3191,48.1968,15.192100524902344,machine,N,1.0,0.0,,
2025-12-26T16:48:28,holtwinters_lightweight,bc52857a-770e-452e-ab53-4b34d05a2313,LT_Solar,1.7559193000051891,2.09866098808546e-05,1.1951921640585975e-05,360.0,18.49497231465139,10.0,0.0001754991299996,9.01639610201288e-06,4.87379888889134e-06,0.0001893893249905,0.0,Austria,AUT,vienna,Windows-10-10.0.26200-SP0,3.11.3,3.2.0,16,AMD Ryzen 7 6800H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3060 Laptop GPU,16.3191,48.1968,15.192100524902344,machine,N,1.0,0.0,,
2025-12-26T16:48:34,holtwinters_lightweight,fbfcf31b-c9a2-4dcd-860b-2ce4e14bac66,LT_Wind_Onshore,0.3665155000053346,4.374154045047738e-06,1.1934431272303823e-05,360.0,20.949533814572657,10.0,3.634947999962605e-05,2.115557247939215e-06,1.0086122222370856e-06,3.9473649469802354e-05,0.0,Austria,AUT,vienna,Windows-10-10.0.26200-SP0,3.11.3,3.2.0,16,AMD Ryzen 7 6800H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3060 Laptop GPU,16.3191,48.1968,15.192100524902344,machine,N,1.0,0.0,,
2025-12-26T16:48:41,holtwinters_lightweight,7ffd1377-f0e2-475b-9901-48c4d95bc12d,LU_Solar,1.8392846000060672,2.1969251455974287e-05,1.1944454629752143e-05,360.0,18.4567935903824,10.0,0.00018373422,9.420007535954069e-06,5.102743333352717e-06,0.0001982569708693,0.0,Austria,AUT,vienna,Windows-10-10.0.26200-SP0,3.11.3,3.2.0,16,AMD Ryzen 7 6800H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3060 Laptop GPU,16.3191,48.1968,15.192100524902344,machine,N,1.0,0.0,,
